10000
692459727
9392291
78337
87030
690
02279627
246479
6
04656
292983
566792190
526
32224
89623
3
097797643
65
4471
17
8746209774
279
328548319
5195
26
34161
7
1651532243
8325
058839
390
860
6
5386973154
6122453
55315
8118896443
09997504
86537327
23
34
5
5444283
48656
5
95
481
2974254109
815414597
93
4
7309429923
3803564
8
9003854892
7895
40
5462243
70609074
7699
332957342
883
879809266
2465
08843060
0
49388
1563
5
4112673012
2
50472444
48817025
390529
8147727
0
387460
9664
907354885
3632292
6513530
813
2608
949
0
457541
8
32
6994653747
7
84050
37
6860657517
7
7416001
2047594
3690436969
78
85
4
9
810
04
71207816
3867
6
1995
932395
07694777
5572
7359
7708
987657
28818
0048602
0112794204
874075921
969002905
637045
90116
74541616
89822901
808042884
034
8
86
8276
934864306
61
546317
2033
381
79556204
6027
407
1999
00939
447665095
0
721073002
18439
8
0989
295
902025
801662381
1047783393
2390762
48672796
7599082
030406849
965814339
25
825257685
0
13
6621053
521
7
1379789081
886
7
6652399
5755719
06716409
713625
1227966588
66
7525357
1587
7
6
4105422
231
37050957
9
74445
4
391
509502
300829
408455658
587451339
256671739
0
697
834
05891
6
7
8786
5743088096
27
9681011
956221
954339688
88
8
6376047
28551106
747568
90219
5225519
033816
218501509
266874793
3
8601
315486693
9913606786
124382000
098193
30
26580726
2
69193
97
1015378
0
377057
54
476
7
993868554
452
2943756
20
8857
675430
2639564
1527
452512
23031
618290
92
98
35
70
029471
1290556
484955073
465801
911
8711214
588788
5333
952283
33685
158
34954876
043771796
341
7913764
11
33603
519262
8388618581
004184
33680
4709943845
45
07621
11770
134253
57446936
275
2219713
71
7279953323
63404
6784613
2231728716
77569
0125927238
366
59
11877
024622
0
71512
213
8536
6372
163102855
087122662
6449
29104029
561902127
416812
2015
660712263
6849
8049
43
004085145
28099728
38
96491
0237579
694434
649
8321
4245396154
690
386876
277409514
6
847
17
2
45
584961618
71
2991
9390268633
7944656
5445477023
83970
543
43620367
160117171
47527871
68
917187
950
9186
600760
0
78949
825345
78
633163283
34
69845343
963
62
3844288274
558362918
6105176
21582
306
1562464
93218712
13
485971
84974
2
813108
865
27876
64213399
52136
4
231
04
049942
783309
425
4207967520
65
5058040
086999574
994
9617623133
10463604
1667157969
3489
12043687
22
394340
561
3
38778203
2701101580
6219782
330395
12085
077342
7970659
4749
22
4638823094
6854434230
7012962234
04704407
420317441
850332875
6246959386
0245692919
673760
463166325
425808255
2188917
77779605
0
239310827
5
28
12015
7622963710
07821
03511682
36846
136
19308
6491
100
55
6
11514427
87845415
03094
472154289
37073397
3771
4098
8
0675
91972
561
001722
6636
1087407829
936
0
743
486
09737452
3489427999
04719
111
90102709
4444
95696
7
8
57
42989
626280662
84
06855
05852
754
9344663657
85781066
1275949805
823837
94
880
636198848
93782
1429782461
91
019060939
3927628
951170
737969994
5263272
73461
952116438
8
945267985
2
187384943
793
73342231
73750311
65
4
9891
5
3164
938
5
3878973
3
1
297
176
2288532778
28235744
961378
1
3
265222830
368949756
8
98379
651
5
778255984
9271983616
9200082
43
3503
268
788585
0867702
6
16
22
3576222
3792996
5491282
475
12
4489290
84
279556273
0276575
82791422
68
85265130
241413
9287
85
74877860
51099
829221618
587146
95902
7169391397
505223
868512926
200046402
689191248
0841
301
5121
0799968140
6
67629338
2
13
8161526
8722990
25876
987589091
4689727
032172271
3439380
2506855703
0653
128569
20053380
5
3401
8
892
09229
9259
171471
3
38
1128764071
39489
822778690
23
2
9902633682
173
79801100
734037019
074579636
69911
1318
265098
67
815
511284
0374010460
5532933726
5628934
194
58738269
4719
8508340327
22
01543176
4501089
5873
097347
377114105
0051
693994288
30339615
874264756
0981580
4366662
6
8852
1892954
06861867
8
8154
77
184488
5397783053
3076211
82
2
5217464306
2147
93708
49257
21788286
663818400
075019977
829
5373
9836
82085509
49
75
683
28305998
889402912
3737038
6449183
5389988963
473
652780632
5693401
46629
499
61168648
255
0157
83272257
79574
37
18088705
794197
329381583
0681
99586
384913533
151072414
1756737140
14372
8642655761
778
2
373771359
0785925035
3
2157
4914363
947519948
180
8519471641
99708826
91417
6556773
9553
9434459
079958
6954
7169847679
269904
1411
576
0550196
8929
030
954270649
679
53304
0240556160
2785304
2
739947484
526486
500
484880558
1515586162
6673558671
3663170
933
452402
177997334
7279182966
16653
913522
863
5912952
34
80297
8536
3745241
3739
046
563097
5039373891
257
83223955
014
36
215
13485653
9717
4
76529
256
40616
260596580
444683
6682661524
272209965
5234
440
408016
5830424796
9633827
8859139936
8848768
9
3712973763
414616
686
0573461924
99
882
0731594124
6
130917
5
09331
06
43
297336
25
544
35
190
9954218597
6927658
3223
8
7161884
8429282
926
255146
39139755
9806
6693
4527506
490
538747004
4059
079
7953246
636265
012
2710636
531
41
1415259378
03621635
579617358
4
188963
6354032961
66
248491583
38876351
08
28644091
2
7483974
749
519800827
585
2500467352
770732627
63573764
3282713355
442414
28133
8
0435137
73913584
9621082689
7364295995
8759
575056
112
4729680
6073690861
543659513
1
143111649
01815
69
1731
7
791579248
12
4936923187
71890
8150
9981311849
4375231468
463274644
68
01743
474486
307
677974
384758962
2
8329025574
058071
69784
38
20
2789
9975
1904302943
9
71
05
39652
2862
939620
29
92084458
6306
84806
6687
612270
6777460
49919119
0657464
444687134
75124
7520012643
5700571030
497
255793
024
3605028
00
55171390
1
6878863
0995
39510046
8948817
03
4315
0166
81385796
066824
0102
642478
534459
55854
84
0106634
8
62
8479937101
46
92839966
9667
260997
2443823525
8072320
2715
373
418415
5357901
7898
0
9489554
917
120981267
244092
4975
738084
966
63117488
638
86
942251153
8
2171430044
86795
5784
6598311
95122
2303821
9
495729139
2
9627
0
9167265
028487
385
476227400
9764884
6
597
56763
267482063
5047537730
4896
74855842
95
22753513
9695339
2418
903394
312
8
309316
092023
4243759716
54
79
405
398319125
9
5095703
80994
5
63398285
2869043522
14285
224395
2742569423
985383
959
0
9694
3
57
5498434
71
8781390
1154
436229380
07
9923
7
346
61465388
833643955
35
3351742
83022
9371396255
04711
822
58
3
015521
16
2502185
7
767290
20769
872650399
505
0
6847967
8615254067
2456813799
613334150
8909591
87798493
352
69
62958583
453827688
04417
535
5233708097
7159
1
04533
0724399609
658947
747781
3037494749
7
53720596
4651084753
68833520
9
43543
136
864090
71
2
785724961
2114698426
13332807
5
67
7083
536591
75196474
0608175
7
341
75830
7312283
123291
4631846
182
79
01896159
0
6
728
676731
734002
66
45757
19885
739007684
654780
7182458
181273191
07082779
45487203
7539
80502
898260
7176187522
5675242782
51231157
27670
4331666190
39767
7
130063645
4456
8
23946286
8051
19022341
3132332
46534
135403
85823
75014323
203
1676
62144905
21465
72
978936500
51699
2925
0676238
549394
04658
70996368
0
3268933
41115406
984982
94570919
3403212
00101588
2224935777
209166508
142406416
8585584
5
4561
9825364
64094148
4421213
490845860
920
1322037
15986
91498661
792147056
3060875
74879
318564996
399
65643
4633584
6352583879
922890
8
993138565
616
29769
014
754998
483942
2473769750
81163
477199
968909
8055
84317730
9239144186
625
0895348187
24384
80284
9
666148
71414
382789
36
203400
37
7605946685
3
483793374
0567
28331082
487560
899405385
7634056
156
94144339
09
603815782
582038
5459
513275440
936911
3951807457
62607
83947
32256479
8550217805
4931831887
1550
8
8014
413709
1776
62
763
6188755
6405532855
31716022
57527077
8
09837493
52417
0
5589470864
26453258
2024
45
926666121
181877
74659
539766794
92628042
85503
0
3337174
74717599
926936358
4166976636
00
50
012343
73248337
3747739
269
29
448320
256333504
1560284788
1035550
54040
63015
1665355
08944637
7596286073
6935825668
33
7229454856
326
675
761231
323653
174
860
3559145
2612134923
5626672936
17834
86
066184
478413406
5
12
246151414
5720319
6180063773
2019366
7
91
479332071
084674
548751018
943091
6225573
74840
25
1630
4632
420102
3
280886257
125183
777456
10542802
01
3
119717256
3
5
9
27448449
758328226
619
2646387
4160651
5
9637335028
00
0578792
9369
53361023
978351
16842937
26611
46406800
7218940715
2
37148
4
342358992
299
23
3938903901
147282
20
4537861231
171837092
23212202
384
7127073465
758
646552638
2699432
06875791
948323
7
7775609560
6038
2696522971
292
4
6783553
42252941
570
50619992
277
2403681424
546850634
427491
6863741567
99
888
3
409
7594982093
57075
01092590
91353
22238426
997
774485
5275237
921249640
71358725
606
5192
6108540658
6816891678
4063
84
5846
81
395408
01
838655113
25354993
3974840431
026
634
8059724
61739243
37
494365
6444715630
571
12373695
953
16
2818
6
446356670
3244799833
85886
47592843
94439946
1189772
774097931
598379
1374
64
998682
086
911734
3972320858
6
5795
95450
9
31
3
17946
91
6389395
46
4139437
615
8
4919
164706301
703792
154739
258
197285112
388273819
1455
5592513571
523214
055199626
610
5783
64401623
07453
32309961
6209889
4478690848
0705466
11269
672258700
0569608
84
6903
099243
70427
08
386
059312855
2
68654
5
6
27333
2382
2074026382
3
2405769
76
8837
2953935728
95
89600534
43726608
828479169
283
448193353
136340047
75000
297380
5747403
5548722941
49
854232398
92
5371975152
269
82838
5
245908662
81425506
091956
45531
58958380
738108
37710
50837739
1174039795
516583750
83
88
3
085
95455226
569
861
43814435
66
094442
44
576208
6089114
219399272
7336
323571
9258318
614736422
5
299182882
330538581
4584412
42
4
43584455
45
858233
28838
203540
335074915
84689417
4427
297667
6
377383
89
315663233
3556333
70670170
4452188
682005
12326
5481456957
33628
673071481
47912981
19
006
9
6480
8
466144
592637
03457
4
7468119937
9849730016
1349803782
0035
96485869
175
60573978
4845
4
6408
22640
0320322
09217880
559972
93
84
12
7869010
32
095806
2921174
9229069
661959
0179
7639
0323116664
52603759
7545
8456961279
9589272131
0
193229578
6546
58864874
0368
7986335
9372748627
07
07
2261
7970
144732
58344624
7945
750
4622926334
360077759
1
229957728
41
80254788
1693488
7798
251047705
3970014871
082805551
8422552172
4
497804990
77435978
4950591662
0394
356
177342
3668057160
5
6929244879
96333
5283
7172783
382367
33949936
999
2063025
6
9780745
974058
085743
336471598
3511707341
00381678
9623740
03
6
6212725
45
24
095401419
37407
90790
01449259
3054
5497184221
663
991
23798045
4
966883
9440876030
7
4066482
781342
77
1
1576166
2565577
1
53
1352
390688
54
107195055
73834316
2
874029061
0996420
0460
245078
89
50946
19
5
8938
16493
3713
5597578678
2
8430
3265
9
3373581974
7945521
7899394
3
119
11828271
790
042315
84858
773503
7
779252479
971063
744007174
4
32
534
46716224
4889856
765279
098
52
0
35
672396
569633
630764
8949319546
44498137
2685897
9
83
818823
29055
3408515
96
7447370114
3495772066
662
753908
2372307
62
1
8653
282
9
103540475
762292
795149186
6048784652
954285
9661
106299516
335499
7
3
93
404875646
3531
0520950
7769964997
2
46673
8386978851
86173333
71176
906538353
580724
146633417
03
1736463
1378578
326226077
457565
4898074
67479
9768959
1139288608
8294431
6298132900
43068761
287677
9
50990
57
13084
49
09433072
7490
4425587004
9
4
748877688
04204
1220
8
5
0414746
3474
7
140473
560845
547044577
767002
3
912
1660634
2623887727
983
428270
465
6
986700422
9631
516
8669092819
5524829822
2524401777
6478900966
954882217
545
91449379
7808062018
048
952872330
1
3736582103
6784697
178026
1143
69843
8487
2939269
8
21
124105
70691421
02806
14471
03409355
6160066
0512
1067
41
3421526
8
58865128
1
741658
79
952679319
82
3452
9469229
1438575014
3
063189
0681338343
16577
335877644
74
888015785
26995018
585
48474
80161091
7233756
8898
3325
5
9794272543
8849
503
16995
17555
5121541749
8735405
3386140354
957
4
127
2266416
7554405
94
87681795
0859888017
2934024468
0
993332
28729
4261532
378411676
9845258
45552
077003797
28
2
5634805
3871290511
30003710
5325
0276
59
7
40741105
71
57539937
979769
14
85073370
5376087
416744
7351
8521103440
3672
4358
6454363
475
99761
787
656172083
18
517063
9694
8390838546
59
15911
94
730
9
0665330516
61
3010
721473
63
869
0199
392652118
1172
77184
5841635
8295
857386558
160354190
46378
2913
258
0
414795180
6136345898
82447181
7275578947
03629090
2653
31
401807499
98081690
606401114
9147
7749
6
053300
9
4172504753
9172633259
8224
717
900819262
808215
7941302986
61041007
022
144663
96
8466058096
80
21
4534783
0911
18385
05891871
9816911867
7
1
8
4332679
46970731
174390
2
8653
813271
8
394
3
35895650
69399
57554297
343050
76
8808307
1054376169
8
46
7635886
617090551
4189
3804885995
959
9325
814838896
668002463
610707
9992828
1831
3
315
6049024
5
0923
7948
4
51
68217
341698
362
0383784
843
6055
05984567
11
182555437
44
97544089
3388604571
28230
967053
849
129439468
0038
39
151511882
145
477426464
683757888
0324549869
4815437
503663
11903
282030
5762950379
7867718058
335
182615
2836
31468
41
9648
805599
895055
0
0753414
8633424
273
6558017890
13572389
32661285
38159867
9362
4104915544
36638285
273
075
2834984179
8148627
4660261310
244874853
2
102
457462
8716
189477
7350
89
0245661
26027
927
67746071
129
8684957034
005120
36655
8341544898
2
9616290549
8725125
4
81696
79392
780209
5251874419
345903
2498
36438
3878484
1410731
2255599
5408305672
2325
949269503
51871
8514
982544
570
97
13858
67602
6134
81879
695
320011588
2061
6539725
4
688159267
2
0288
402
2938863
49322776
6845524843
716887571
9
60
7769295
96883
4744982
95927571
286372388
7429795
68701
3774
10315
1852
0
95729749
266654
79375
64560
53853
56394432
8859
461746239
93168
7268518802
33339753
27
90952771
50235
2
57
9888
09940
84
5
858551567
1951539
229
5550417
5716
4516970
8315832832
3
347096992
42250850
4683
32925327
1849524368
960197913
289407
260868
414
9794721625
9944568
24366917
89
8477373293
072173
9253425
81993370
495426129
36207
524921
834568442
85117210
32
93318197
17789
2
3869085
8
3983851
5936
1593995
5957
3978297
7157
4380618336
229
7678734
2
4
99201
46
88799
09885060
614
566
2523125
29
17
3
1089426611
686
1922439
8764319635
5340850707
6647
77712
1715953
867509772
263
50214162
6
26944269
28226414
78412
070545464
743522
48366
897
27761349
27693
053
8
7
3547
48903
94198708
297391
30962
99170753
295344
533909762
40742014
5609496
113
3015047
0365
40079
7965520
67517
65200977
646652251
674476
7484
6711
7329
1029445
4460514
2097878
6354543
42876311
855383742
6353823
244
841407925
662265722
7938
640367
39
50289037
5235586514
211214840
650
6537126572
63342081
694834105
23169
568858
949789535
053924511
982690
5859
88
162225
76
5
707738
8330591969
174611932
2105343462
35798
1506
286816
30
021
07773391
9636625867
6690938551
44960610
964
3513242495
22
54392115
11769
7
5859
4573
9224921934
7692146
058026138
5
48565058
30781692
5
04999
489603748
5584300800
1463
099660
237
24849
515115
064130
0635
7902
5
3
86802995
7155687
25
55560017
78457358
635544489
395
0968437
5761407732
3207
0
6925
79
92171
190189
2365
3
1884374
33366
29563035
1
0620121
225
9509786
71149774
1
040
2682038
161473993
261910607
787
26
000851
364792
539
458747
7156445118
3228450051
82162
185
1
11953350
4784714675
2633004787
1
4
6
61767868
31347
0130968055
9038387558
3293
29379637
349201
642
3
1753788166
2608808585
738
27
9774814333
38415235
10344495
7697775561
914959
6
8370
86743647
511222566
089437444
2
16967313
2376431010
222
498
296396
0735
449
03595
731762685
4973192774
47850889
28043
84063169
787983
47737
25461160
50998791
1360552
134
145
01650406
11
7
619373171
81
805895
812152508
63
558650
86731708
291316677
9
5255406
609077
676585391
76035667
571128569
177
4326735652
973
723680
95769
5057
06319098
769567
5246801049
50117306
655997786
0876228076
7791
45
7402
06
45179
45
40
6
110385442
856393785
66386795
046791
5
66
78439339
63
73714743
654
026
0587079395
784085
47999
56001
7288033
8369
49315
5561194
4
6738093824
1399495604
6892787394
20391
51779458
7
2934654
0636948
867044288
969405338
7886461601
36699
33
00
159
241
8737891
55
36
1159072
44521522
78
6927655
95342766
1528118539
08
8516791915
79157489
526373899
722
16662667
50166
6
7275873
7
3330061
02313527
361270697
9501314
0377979895
2237
91970172
95284135
4434156
552
7954156188
972
2209
680
3
399
640
428742488
0014
354
46
818
423325131
32956271
56754195
54929
99912230
037546
149
6608723
806161688
14311587
94
150101810
5244
358905567
0154660
4
884397
9
2
226192
1607642675
0877390377
887375564
6260509901
387
514801421
4
3268
47499125
8090
30
6502307085
2589
83
573602398
6653972449
036753831
0947943
886593032
2797
1
246292
45755
1
54251112
7262449102
725
51
826579182
661949
65
9189300778
3544917
761532644
44587367
9919656
496966376
9855687131
90
9165046
9375409
420448909
8759365
3
0
4985054
29358
927
350
7507741
51946
3246519590
98
24679
56
1123597894
2248184900
6
7
994224487
6890566144
72126
5
77885635
43232785
3187562026
4271530907
4400251236
880084031
584331
84
3
3628
361673
6
3
59918
16266878
622
8819075
58
3589
1561111147
96
8267
58351
341208869
817554068
190951744
779765
982
76
166696
1472343
8
93546026
81
6755
1659
7451
9
13
78689286
723
7
45
97967
6
3546354725
1
336
85355
12617266
7432253930
536309
331
32301144
3
7
214535429
17
588
318081
86406982
434
51
976
1593595682
3006
413642078
317863
381622444
10705371
526281
234
3745564521
973047327
49
96681157
769107
3974717221
719
403
4876324
0
275
839
8
205457
138029994
26576590
182076245
412753914
3942126998
11
48187
836
96742956
81011293
237
5
89
822
138964228
81
8877419
539802056
734021623
40
53
15841
203
6
2496267418
4035846
6
1285
1368112547
8444739
288
1465
2840508
60453
655091282
419944013
4606
239
8434844487
497927231
258329
948
472
16419
1581430
14034518
75
698239
0
41
543389
574
14281
2
303980425
795
67223
708
53888
19
34
85
881
5821385
3372416
6168
30846
2
408653
864646433
8084361168
39982
8
0825793273
260776
26
1788236
82827520
69
8673
298189
03
2
638
78821895
69413273
005
8832126
9679
88757
2686521665
417
9069108146
5916
9505419278
7022790
79
0347742280
34
5002675578
13748063
19478859
775
77385
78460425
43
67986
627173
5255491957
3
732649
21315604
63413
5560
458721
1605959601
46
627494862
4325784
7934194
5918
109907955
77550
490895
345506888
9536
8472021088
78208
7314939345
2172639401
55667047
5482228
21
68662138
45554
8255508471
548546
18390343
27
8792198738
3
1
9300988038
816478060
92174987
457
111941068
866
96109770
154
630265
0029524
0351029
8092272343
27739461
893398262
5454968
33
0
152
9114076
6835942485
050
424
9
2
9429
5686649439
143521
702423440
895247
334292749
9005223
8
40
16406
11
73369504
0183537245
0
29348568
7162
40691
1226972
7039
503982011
9484
666230797
6
764
56344679
76698578
1494760865
262143471
763994897
236563
2733723353
9091410
521
5538693
9
445
1010422
87112082
767
93
8975
7925
6
154
0955
656982
79882
768887430
905358350
922236
86794737
46011405
6
692
014238
60
946328
99
952832579
3392518
257504
90
68880
0
4
107
96
5847
9985
799761
71858761
11
7920679
847218
4
462693
57
11239537
247
910630
65634158
18950114
95
118
412
93
609
314
15468032
73874
0933138
454089
37959
88080
7145628625
6324606801
81360661
21052
32326918
6
355705
42975
1165979578
72814360
3959325175
324
2209525872
651974990
313817838
0218162
29
35
967
554
42
4877877192
069343
3126152
5929
305
471330675
265
72732259
968063175
772857912
82198
697372
0
31
7
619
9943
179906
4930181891
1
1592018557
16635254
40862
26371
3804
13178549
8218301585
9812667746
59094438
159
9993
535460
726576
043939
82226550
849243
04197
8599063
26086
54
11
0
920
81624
5776
3652142221
5261065886
0019519
59364
6845
1375082
46280428
0
454926708
68483
544
93
8432
73090944
0
3643
6145540184
51
5293644447
359
190349
07933090
994153190
214
599365771
95531
8732800323
6
617032703
6529136346
32
97
1321333614
3
334309
2406
58071467
6432
02531
9885
88467744
1315265963
928056187
001504222
688746
875252
7574072942
40386599
8193872
42477
38832949
68733785
07240
468
697
12901833
43
598639469
79195633
32681620
7
367159504
33
7950229
310073
20720237
00974
5
189
6
541346358
78690340
0
898
6
9096940666
161742980
518250395
7887496925
75
5
923696201
9198
07
3880
102
91745692
8
3960513764
459268
3
34
5914
6355
26599140
40885
277
4646796
374568
3744607
36715
39
316
99751858
20
21005
424484360
5219159
9577771
7951047
2194236803
1358
1278
4028
9176
2
3894581
11483
74
099
9294936578
3537955100
4946
0223731486
71017
7536429062
91832
63620386
6
68
4
1
6928
1
5
0989
098
317
443026824
320782913
568
988
9896
8
27
3
445617
96422
0086
01
197241034
52
32517629
0260
460139
97053
91961
437913838
317
7922588350
1078
546437288
8
6603332415
837444829
1
74404047
7581
00215859
53
12676406
455370508
956308
8890
211631093
949522663
8
1518
82549688
902344
22
9667682768
6939574
3
766647
55875481
9848577211
51
1
7464995921
49
69600259
359391906
728233744
711130
754503
5824783543
0
58852
8
6024
6770
041649
35
7614
597
704966789
81717
7622884289
088623
3610355651
336
2798
8
14
47368818
3959
217018118
5529362773
348983
989405353
57
9728
789
177483
6527
5971529480
6311
7684
4
9498
06870
88343776
0688141260
71744
6340451216
7854399
064493410
87
93598
7571
57862142
496464131
0004189137
9723684722
113283
00646
262
128
6506292539
22880090
1
615
6
2849
3928
9182552
9723
6011
273
710066
955670013
62
9358732924
03605
9575
22
3643891582
85207216
9323263886
8433
49556
7202670632
9281
35538
7
3502
1156131241
833
8197928
707
459
307
77908
631665375
054831
6
038597
8
6
0592425
5567502
6426994494
6602
593328571
61578
09711736
23173
8797794
489395
578424545
803938426
96
48344
8327057
0101657972
3837517466
1963
80
4005494
97150583
0811
88526
721559
84565
316809846
3830236
8
0625464
608410
506
419
6522
37293
5
8
71279
60057998
7118738328
7081
832
1071
5881
6926
21189080
5
969
1
4177
457756
989
53
692
3
558
19042396
479440485
88707442
70521
069019262
9135845040
14326578
6317511422
4668236
00
948795
3312
7158395374
642474090
27234
204
69994
471
5777682
796
1097
8
05570986
96875
9861682129
190
676
761343
263484
16
5441828926
7825
4357
7
1
75498416
86
597619
6948171
43
700794363
64
8
42
214461
4308
58488
3
3344
6868788
15323
201
2
59775189
6134777
183374412
3985
251193319
52262
7711
52
3
264839468
600427
3361
87379
7995739
65115325
668453
585
45
9
0974588
22
1456
70266
6
2941
2823
3342
157807
018164571
0336
2407026262
284476
02
8441328
6558
95919246
045
4146175
023
658
2584012
6706938546
557340962
650
160826
09884
89715
7188074803
1
2794412906
6
4766
524
12
9049742681
62403857
3769
6168524223
9
3421636550
90747
90
8650852635
52023
61372
813
2025415
1853
988592205
364853
92
824101
915
08411048
456063049
77
2
1940725845
4563665561
27
08198
85889
2
10
3398
6009176013
289587961
4555
8
613112
45205
9
182359723
38918248
86784
873122
35914288
7215
7149
4
4794720
3865
408
204
795988
3
44294115
21480211
0735
24162733
61
1315
3773
87
4327262294
901
902758408
6822
74913178
7931
41829
15
73093030
454096016
467345561
67
5857702
9152
6219563568
90
106234179
5
6507
02299
1315561878
2
4929487
9761
97462591
6288573
8852962135
401
7391
9834084
4655501
9197
3561009513
1
5980
348891378
19442150
5743156
179552
42060
630240595
715
38206167
82900919
4858
791468
0813741
4216
372702602
78626416
1838
514347
82149
58288
698756267
98
4582023228
2238778896
05
0
006969
929776
476886941
020
282
83
668193
802
6553732
81
7
4781
5833560
28
51386766
17229889
211
3
8
72
390777545
7556587
2534
931268
237571
5034757920
4844
828262
35905146
63
7
7
5802273943
7
935661393
7
6716122
48953
2
470734567
581
764
0656
394
95063
301475465
31077336
4196
349
7060725
6501
8724
35
5891016
7218
8852
205239
121
7102
641083
2521631
768957818
96672327
9601088023
4864840
35015885
07
7725566877
87429843
43084
962
21858274
922
1
005
2689228775
145
0371311
73647693
596821
6958559
2
245276323
2
889746616
951
360927
51
4236542409
523908468
04068418
3210967494
8694
130741
8
25682
949582652
8724934
982855
923983
30074301
53
55662327
15
80902
758222872
86
56
8520
65
520169291
22
226
39408795
36026358
501935
91
11695116
1
178240703
83948370
695
115465215
5448344
67077
6173531
98
0586
91613081
856
9212
41
4548
517984
0
22963269
943
58
8086407
113499
7378862
6184758
0049
2
1912768
6206
204186
3927789429
079
126146114
1346998
5723001097
9348557
22597077
4169825
2647586
416
8
22435
7
7445505
681
4753803
62
9322
4804303220
38
0
5269742691
5370856484
60
898
233541
5328689
875216868
6711
602335
8441
8946468
353
977982743
142
521248
8349388614
719761
322
23
22
26094
96
5973115334
0382
77205251
773
754
061635
07222
75468
218123721
1813197929
7197252535
185
6
527966
0812
2289751
381971546
0870142
17769
135410454
0379723943
1249287737
6020559
035792885
6346
2899
381703591
77092
72795042
8576920895
43759306
944
115249749
817836115
6894567762
7931
1
972372
8149909879
732
545384663
39
5
4601170184
543583
3
5404916
287165
161276451
59532748
3
9861685
2192774616
477616
432
2488538
7645
39
561330554
43
3323
91065085
0597
0425
73
2961
81
04693890
732
60637
88193146
9480063250
3096
8039328253
4527
4912183116
840176065
985929
4055
765872
368752214
92301
192149
3799358
97
33
507
99676417
1
789150659
60447651
66
10251
66275
0361
14
13994522
324
80
05
425
066310877
36098
602
4528375392
1873483687
1082
5
466242880
8042241005
6132
8249038191
755844634
7016756
571
1732
165704
0
49998054
551134
399
066896660
23
0362124904
2
1
9
1283
27831347
93865394
380906
362391
10283111
232162620
9421496857
938736
4025606329
0
92637
079974585
70
35414
160611
34237
50
18
5
79979852
521
35
1171170
5339
9
893898026
8875
95215103
6
598933480
636008
13695486
8074237
12
0306
67220466
688893622
461
402
66782
8620987879
7889654222
97469
8396
5446604
79711
8142
12627
8018319
8496774
5732112
736262
013393588
316925175
5790248701
8243005
22785863
89425767
13
4908
126
59763
0
8914065
10266
750817967
77206
7
25589
479977563
9062
727532509
912
64735
33971033
5574600366
9
84610
267164
9852421
39
68
015743
42
34
63416475
90605
5649102112
784059596
804128
2988709595
452
073
7
6699
16
22452409
97
3860
7529815
566389
6
99136
234955255
94
12010
20
5850471094
7053507511
5624783650
4973894
4860
211
54311894
94967970
6972744
30643
4858586
394799
8071
3855616
6
3
0
9682625574
855
87497
870623
3050
644087110
39529
979
4
17
26355
248
7
0886
226135
549568720
51986
712371626
549545
069
31781424
2451
3086748573
53447
0968143
565
24
244
54
72576
1268877454
6
3575109937
2345205
318
97473
9276021
63875
871
695965420
584421
21087106
9031482254
4596983901
891
0887731
0
29
274022
09555885
1249513
8
45513
181141545
85
5664
67487755
31755
57035
1
62
23343
036397
8161
0130076
402
1752
97912
461015
703400190
820248645
772831
92816043
824
541192392
36
13705248
8
13604591
502284
347532
24499032
9251
231
30532619
71477517
394227
8
440746297
1485
757
785
8783046724
1
623274
43490434
7218
61816
45774
10954062
7
19360739
2703255241
24
963
2239
8193595
582
284087
36
5
2
1450322439
424694
85010
079801426
0
75111
293254035
13168
9174495262
258121
853276032
2256657
3221704578
3815488
7155
293
709
1987794511
18563
91941
97370
785817
013725049
14162622
565
81
6612
1285
038238688
84693028
36044
46087
2260337429
365982
23524630
0100558
75688636
76
8999
7293463461
874
35600
368
2920920061
79
0
25
673044276
405732
1923024
270423111
74007438
6336
3
2393550418
4315964158
22
16
10221198
2172479
911206789
3781
0
35883
7177
197
2264898
65763304
364797
2875
72620
537108190
5220124489
1443
8990171
0
8489
08200677
6486291244
519
9844645
265
15
815404
05
47
4752822672
893358788
2212446072
50031951
68643
5317127
656713275
78
0853377
717
656423
25
47749227
87
140505
1843874086
448
151162
48131567
221
6929744
62575927
3
114098
0967
65
43
71122
1878
4635903496
04887
87238453
40
7715816
9561670586
226162130
44086
8254187315
81756129
55
28392161
94
6847
388379
9732642131
784582
1350880390
286835135
717140123
159
3755629863
79492
68697
8656
3058
8624615747
24
0791
28
459882
9194913
4
0737435
20775
4
15
45954
3997929262
43
4886277179
8
0240925464
16477308
570707523
1517042818
587
85
1775733509
4
1
4295835270
2030013
2
347998
4141006773
962702
2
7674596752
2074
0
434096782
1240
4
32682
13
35555
8
12
392926896
9
6584031
0813131228
5294978
138973
7
6667
93997
7740
5297339135
377721
0995
3745743
38
9304
06021
98
743286631
839
079
511
4567560
545877156
2327805
3379
3145440729
8726
7651
46059066
32
6719363404
611632164
570
762
7633798295
236065366
61
436445
1
1907806
1865
843343
71918234
54735811
067
2934457
6485890
71908
305431184
067470
3357797644
482020
3189459554
23042778
445056352
141093
4366642
6717
784658703
079244041
502544615
1
142124750
9548240
08047
48504869
96201
7750
7
1031888928
63311598
6108440
29
49045515
9988
99310
6804973
75
1434288
9
47
2
1184288
4
050903
7
34
03708
71325
79525
107153066
81
99864
905
1970560
03649250
66
23924
29
311218
650560
8758
9918533
0
881
8224326377
2703734099
6418847
23512
96683
7415665
2480
3
94888219
6486
